,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
phase_1_xy4_col0,51.455843687057495,59.35533845424652,63.11269783973694,86.66904675960541,127.39696860313416,109.15432798862457,233.76449966430664,304.73506212234497,342.3330411911011,490.70057225227356
phase_1_xy4_col1,33.55634891986847,,,,,,,,,
phase_1_xy4_col17,,,15.313708305358887,,,,,,,
phase_1_xy4_col2,0.0,,,,,,,,,
phase_1_xy4_col3,27.313708305358887,33.55634891986847,41.21320307254791,61.69848430156708,69.94112491607666,87.9827550649643,104.91168737411499,180.6518018245697,228.7939372062683,
phase_1_xy4_col4,37.79898953437805,41.79898953437805,50.041630148887634,67.5979790687561,74.76955199241638,94.81118214130402,122.71067690849304,181.33809351921082,299.22034335136414,
phase_1_xy4_col5,29.55634891986847,36.62741661071777,36.38477599620819,61.69848430156708,77.84061968326569,96.32590091228485,173.09545290470123,199.722869515419,293.5634891986847,441.10259318351746
phase_1_xy4_col53,,,,,,,,25.313708305358887,,
phase_1_xy4_col6,27.313708305358887,32.38477599620819,19.899494767189026,32.72792184352875,25.55634891986847,29.55634891986847,39.55634891986847,28.14213538169861,28.97056245803833,
phase_1_xy4_col61,,,,,,,,,30.14213538169861,
phase_1_xy4_col62,,,,,,,,,10.242640614509583,
phase_1_xy4_col66,,,,,,,,,21.656854152679443,
phase_1_xy4_col68,,,,,,,,,71.5979790687561,
phase_1_xy4_col7,30.97056245803833,31.55634891986847,36.38477599620819,44.62741661071777,56.041630148887634,74.5269113779068,103.9827550649643,167.68123936653137,247.27921843528748,
phase_1_xy4_col72,,,,,,,,,,0.0
phase_1_xy4_col73,,,,,,,,,,12.242640614509583
phase_1_xy4_col77,,,,,,,,,,28.97056245803833
