,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
phase_1_xy4_col0,239.9512195121951,225.4869109947644,224.9470588235294,227.35333333333332,227.70058708414874,229.00892857142858,225.32342007434943,224.60493827160494,222.7280647168637,217.93232323232323
phase_1_xy4_col1,73.22448979591837,,,,,,,,,
phase_1_xy4_col17,,,56.69230769230769,,,,,,,
phase_1_xy4_col2,75.0,,,,,,,,,
phase_1_xy4_col3,222.02941176470588,208.65625,208.05,209.31472081218274,211.3467336683417,211.19148936170214,211.49874055415617,209.7004716981132,206.83678593848086,
phase_1_xy4_col4,169.0373831775701,154.98290598290598,151.82178217821783,152.04545454545453,153.0204081632653,152.81049562682216,155.62470862470863,155.30285035629453,153.4379407616361,
phase_1_xy4_col5,384.8243243243243,370.91089108910893,370.3644859813084,367.2105263157895,365.53367875647666,372.3208092485549,372.6825885978428,368.68114511352417,363.0914454277286,364.6696174517863
phase_1_xy4_col53,,,,,,,,43.6551724137931,,
phase_1_xy4_col6,235.86885245901638,222.07462686567163,221.44,221.6969696969697,221.15384615384616,221.64912280701753,220.96,221.95833333333334,221.0,
phase_1_xy4_col61,,,,,,,,,29.48148148148148,
phase_1_xy4_col62,,,,,,,,,199.36363636363637,
phase_1_xy4_col66,,,,,,,,,165.95833333333334,
phase_1_xy4_col68,,,,,,,,,288.2061403508772,
phase_1_xy4_col7,314.012987012987,300.21176470588233,299.61682242990656,300.3777777777778,301.62051282051283,304.0739299610895,300.6508620689655,300.3799126637555,297.7081280788177,
phase_1_xy4_col72,,,,,,,,,,99.0
phase_1_xy4_col73,,,,,,,,,,60.2
phase_1_xy4_col77,,,,,,,,,,221.11290322580646
