,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
phase_1_xy4_col0,51.455843687057495,59.35533845424652,70.76955199241638,86.66904675960541,91.5979790687561,74.42640614509583,205.9655101299286,239.86500489711761,,
phase_1_xy4_col1,27.313708305358887,33.55634891986847,41.21320307254791,61.69848430156708,69.94112491607666,73.25483322143555,,,,
phase_1_xy4_col17,,,,86.66904675960541,48.870057225227356,119.63960921764374,206.99494767189026,232.20815074443817,296.14927566051483,509.0437180995941
phase_1_xy4_col19,,,,48.041630148887634,78.76955199241638,66.76955199241638,,,,
phase_1_xy4_col2,37.79898953437805,41.79898953437805,,,,,,,,
phase_1_xy4_col20,,,,61.69848430156708,77.84061968326569,96.32590091228485,169.4385987520218,221.0365778207779,300.04877042770386,447.9310202598572
phase_1_xy4_col21,,,,32.72792184352875,,,,,,
phase_1_xy4_col3,29.55634891986847,36.62741661071777,,,,,,,,
phase_1_xy4_col34,,,,,,29.55634891986847,,,,
phase_1_xy4_col38,,,,,,,101.74011445045471,175.82337474822998,235.0365778207779,322.3919162750244
phase_1_xy4_col39,,,,,,,117.29646337032318,197.82337474822998,257.4213538169861,381.4041088819504
phase_1_xy4_col4,27.313708305358887,32.38477599620819,,,,,,,,
phase_1_xy4_col42,,,,,,,,43.79898953437805,,
phase_1_xy4_col5,30.97056245803833,31.55634891986847,36.38477599620819,44.62741661071777,56.041630148887634,78.76955199241638,103.9827550649643,151.78174459934235,193.82337474822998,
phase_1_xy4_col54,,,,,,,,,28.97056245803833,28.97056245803833
phase_1_xy4_col55,,,,,,,,,75.5979790687561,
phase_1_xy4_col7,,46.041630148887634,,,,,,,,
